Genes,GeneShortNames,UsedReactions,Cancer_Normal_Malignant,Cancer_Tumor_Malignant,Fibroblast_Normal_FGFR2+,Fibroblast_Tumor_FGFR2+,Fibroblast_Normal_ICAM1+,Fibroblast_Tumor_ICAM1+,Fibroblast_Normal_FAP+,Fibroblast_Tumor_FAP+,Fibroblast_Normal_ICAM1-,Fibroblast_Tumor_ICAM1-,Fibroblast_Normal_MFAP5+,Fibroblast_Tumor_MFAP5+,Fibroblast_Normal_CD73+,Fibroblast_Tumor_CD73+,Fibroblast_Normal_DES+,Fibroblast_Tumor_DES+,Macrophage_Normal_THBS1+,Macrophage_Tumor_THBS1+,Macrophage_Normal_VCAN+,Macrophage_Tumor_VCAN+,Macrophage_Normal_MARCO+,Macrophage_Tumor_MARCO+
ENSG00000086062,B4GALT1,"MAR07674, MAR07333, MAR00765, MAR00875, MAR00890, MAR00924, MAR00925, MAR00926, MAR07337, MAR07340, MAR07343, MAR07346, MAR07349, MAR07352, MAR07355, MAR07358, MAR07361, MAR07364, MAR07367, MAR07370, MAR07443, MAR07445, MAR07448, MAR07451, MAR07471, MAR07474, MAR07477, MAR07480",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000086159,AQP6,"MAR04885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.930560759148,0,0,0,0,0,0,0
ENSG00000086475,SEPHS1,"MAR07132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000086544,ITPKC,"MAR06563",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,0,142.574081012197,142.574081012198,0,142.373378988295,0,142.574081012197
ENSG00000086696,HSD17B2,"MAR07955, MAR07968, MAR02041, MAR01973, MAR01974, MAR02036",71.2410360926263,0,0,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,0,89.0234077051451,0,0,106.930560759148,0,0,0,0,0,0,0
ENSG00000086758,HUWE1,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000086848,ALG9,"MAR07275, MAR07277",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000087008,ACOX3,"MAR04480, MAR02510, MAR02408, MAR03459, MAR03466, MAR03470, MAR01065, MAR01066, MAR01067, MAR01068, MAR01069, MAR01070, MAR01161, MAR01162, MAR01204, MAR01205, MAR01253, MAR01254, MAR01270, MAR01271, MAR01291, MAR01296, MAR01303, MAR03057, MAR03062, MAR03066, MAR03070, MAR03074, MAR03078, MAR03082, MAR03086, MAR03090, MAR03094, MAR03098, MAR03102, MAR03326, MAR03330, MAR03334, MAR03338, MAR03342, MAR03346, MAR03350, MAR03498, MAR03506, MAR03512, MAR03321, MAR03128, MAR03142, MAR03149, MAR03156, MAR03356, MAR03360, MAR01175, MAR01180, MAR01217, MAR01223, MAR01638, MAR06432, MAR06433, MAR06435, MAR06436, MAR06448, MAR06450, MAR06451, MAR06453, MAR06471, MAR06472, MAR06473, MAR06484, MAR06486, MAR01600, MAR02804, MAR02808, MAR02810, MAR02818, MAR03276, MAR03289, MAR03295, MAR04001, MAR05028, MAR05108, MAR05184, MAR20114",71.2410360926263,0,0,0,0,89.0258942165223,0,0,0,0,0,89.0234077051451,89.0008927885529,0,106.930560759148,124.752320885673,142.574081012197,0,0,0,142.574081012197,0
ENSG00000087053,MTMR2,"MAR06545, MAR06547, MAR06557, MAR06591, MAR06512",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,0,0,0,0,0,0
ENSG00000087076,HSD17B14,"MAR09804, MAR06925, MAR01098, MAR01813, MAR06670",0,0,0,0,0,0,0,71.2139443759567,0,0,0,0,89.0008927885529,71.2921385935629,0,0,142.574081012197,142.574081012198,0,0,142.574081012197,142.574081012197
ENSG00000087085,ACHE,"MAR00641, MAR08421",0,89.1088006326229,106.930560759148,0,0,0,106.812764140055,0,0,0,0,0,0,0,106.930560759148,0,0,0,0,0,0,0
ENSG00000087111,PIGS,"MAR08402, MAR08404, MAR08406, MAR08407, MAR01511",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,0,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,0,142.574081012197,0,142.574081012198,0,142.574081012197,0
ENSG00000087157,PGS1,"MAR00582, MAR01615",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000087253,LPCAT2,"MAR01088, MAR01091, MAR00632, MAR00644, MAR07613, MAR08521, MAR07602, MAR07614",71.2410360926263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.257413798022,142.574081012197
ENSG00000087299,L2HGDH,"MAR00718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000087470,DNM1L,"MAR04136",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000088002,SULT2B1,"MAR01952, MAR01962, MAR01919",0,89.1088006326229,106.930560759148,106.938207890344,0,89.0258942165223,0,0,0,89.0234077051451,0,0,0,71.2921385935629,0,0,0,0,0,0,0,0
ENSG00000088035,ALG6,"MAR07279",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000088305,DNMT3B,"MAR04072, MAR08641, MAR08640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000088386,SLC15A1,"MAR07680, MAR06862, MAR06871, MAR06899, MAR06900, MAR06913, MAR06917, MAR07148, MAR07150, MAR07192, MAR09985, MAR10739, MAR10740, MAR10741, MAR10742, MAR10743, MAR10744, MAR10745, MAR10746, MAR10747, MAR10748, MAR10749, MAR10750, MAR10751, MAR10752, MAR10753, MAR10754, MAR10755, MAR10756, MAR10757, MAR10758, MAR10759, MAR10760, MAR10761, MAR10762, MAR10763, MAR10764, MAR10765, MAR10766, MAR10767, MAR10768, MAR10769, MAR10770, MAR10771, MAR10772, MAR10773, MAR10774, MAR10775, MAR10776, MAR10777, MAR10778, MAR10779, MAR10780, MAR10781, MAR10782, MAR10783, MAR10784, MAR10785, MAR10786, MAR10787, MAR10788, MAR10789, MAR10790, MAR10791, MAR10792, MAR10793, MAR10794, MAR10795, MAR10796, MAR10797, MAR10798, MAR10799, MAR10800, MAR10801, MAR10802, MAR10803, MAR10804, MAR10805, MAR10806, MAR10807, MAR10808, MAR10809, MAR10810, MAR10811, MAR10812, MAR10813, MAR10814, MAR10815, MAR10816, MAR10817, MAR10818, MAR10819, MAR10820, MAR10821, MAR10822, MAR10823, MAR10824, MAR10825, MAR10826, MAR10827, MAR10828, MAR10829, MAR10830, MAR10831, MAR10832, MAR10833, MAR10834, MAR10835, MAR10836, MAR10837, MAR10838, MAR10839, MAR10840, MAR10841, MAR10842, MAR10843, MAR10844, MAR10845, MAR10846, MAR10847, MAR10848, MAR10849, MAR10850, MAR10851, MAR10852, MAR10853, MAR10854, MAR10855, MAR10856, MAR10857, MAR10858, MAR10859, MAR10860, MAR10861, MAR10862, MAR10863, MAR10864, MAR10865, MAR10866, MAR10867, MAR10868, MAR10869, MAR10870, MAR10871, MAR10872, MAR10873, MAR10874, MAR10875, MAR10876, MAR10877, MAR10878, MAR10879, MAR10880, MAR10881, MAR10882, MAR10883, MAR10884, MAR10885, MAR10886, MAR10887, MAR10888, MAR10889, MAR10890, MAR10891, MAR10892, MAR10893, MAR10894, MAR10895, MAR10896, MAR10897, MAR10898, MAR10899, MAR10900, MAR10901, MAR10902, MAR10903, MAR10904, MAR10905, MAR10906, MAR10907, MAR10908, MAR10909, MAR10910, MAR10911, MAR10912, MAR10913, MAR10914, MAR10915, MAR10916, MAR10917, MAR10918, MAR10919, MAR10920, MAR10921, MAR10922, MAR10923, MAR10924, MAR10925, MAR10926, MAR10927, MAR10928, MAR10929, MAR10930, MAR10931, MAR10932, MAR10933, MAR10934, MAR10935, MAR10936, MAR10937, MAR10938, MAR10939, MAR10940, MAR10941, MAR10942, MAR10943, MAR10944, MAR10945, MAR10946, MAR10947, MAR10948, MAR10949, MAR10950, MAR10951, MAR10952, MAR10953, MAR10954, MAR10955, MAR10956, MAR10957, MAR10958, MAR10959, MAR10960, MAR10961, MAR10962, MAR10963, MAR10964, MAR10965, MAR10966, MAR10967, MAR10968, MAR10969, MAR10970, MAR10971, MAR10972, MAR10973, MAR10974, MAR10975, MAR10976, MAR10977, MAR10978, MAR10979, MAR10980, MAR11307, MAR11412",0,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000088451,TGDS,"MAR07697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000088766,CRLS1,"MAR00586, MAR00129",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000088826,SMOX,"MAR06958, MAR06959, MAR06961, MAR06962, MAR06963, MAR06964, MAR04078",0,0,106.930560759148,106.938207890344,88.9088916492343,0,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,0,89.0008927885529,71.2921385935629,106.930560759148,0,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000088832,FKBP1A,"MAR09492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000089057,SLC23A2,"MAR05021, MAR06275, MAR06864",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,0,106.930560759148,0,142.574081012197,142.574081012198,0,0,0,142.574081012197
ENSG00000089060,SLC8B1,"MAR09580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000089234,BRAP,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000089250,NOS1,"MAR03993, MAR04190, MAR02023, RSR00002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000089472,HEPH,"MAR09196, MAR11407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000089597,GANAB,"MAR07287",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000090013,BLVRB,"MAR04764, MAR08634, MAR06511",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000090020,SLC9A1,"MAR05430, MAR08925, MAR01528",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246177,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,0,124.752320885673,0,0,142.574081012197,124.774287458276,142.574081012198,142.574081012198
ENSG00000090054,SPTLC1,"MAR00738",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000090060,PAPOLA,"MAR07161, MAR07162",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,-0,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000090266,NDUFB2,"MAR06921",71.2410360926263,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000090402,SI,"MAR08584, MAR04303, MAR09464, MAR09465, MAR01560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000090432,MUL1,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000090661,CERS4,"MAR00750, MAR00758",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,0,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,0,0,0,0,0,0
ENSG00000090686,USP48,"MAR09490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000090857,PDPR,"MAR04700",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000090861,AARS1,"MAR05131",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000090971,NAT14,"MAR01088, MAR01091",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,0,0,0,0,0,0
ENSG00000091137,SLC26A4,"MAR06525, MAR06529, MAR08671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.373378988295,0,0
ENSG00000091138,SLC26A3,"MAR01914, MAR04946, MAR06525, MAR07902",0,89.1088006326229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000091140,DLD,"MAR06409, MAR06397, MAR06404",71.2410360926263,89.1088006326234,106.930560759148,106.938207890344,88.9088916492343,89.025894216526,106.812764140055,71.2139443759567,106.828089246173,89.0234077051451,106.828089246174,89.0234077051452,89.0008927885529,71.2921385935628,106.930560759148,124.752320885673,142.574081012197,142.574081012201,142.574081012197,140.386408486761,142.574081012197,142.574081012193
ENSG00000091483,FH,"MAR04408, MAR04410",71.2410360926263,89.1088006326234,106.930560759146,106.938207890344,88.9088916492344,89.025894216526,106.812764140055,71.2139443759567,106.828089246177,89.023407705153,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935625,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012197,142.373378988295,142.574081012199,142.574081012197
ENSG00000091664,SLC17A6,"MAR05332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000091704,CPA1,"MAR09473, MAR09482, MAR03043, MAR03045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000092009,CMA1,"MAR09481, MAR03042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000092068,SLC7A8,"MAR05070, MAR05073, MAR05074, MAR05076, MAR05077, MAR05078, MAR05079, MAR05080, MAR05082, MAR05084, MAR05085, MAR05087, MAR05088, MAR05089, MAR05091, MAR05092, MAR05465, MAR09402",71.2410360926263,89.1088006326229,0,0,0,0,0,0,0,0,0,0,0,71.2921385935629,0,0,142.574081012197,142.574081012198,142.574081012198,0,142.574081012197,142.574081012197
ENSG00000092098,RNF31,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000092148,HECTD1,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000092295,TGM1,"MAR09496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000092529,CAPN3,"MAR03989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000092621,PHGDH,"MAR00719, MAR03839",0,0,0,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,0,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,0,0,0,0,0,0,0
ENSG00000092964,DPYSL2,"MAR04346",71.2410360926263,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000093000,NUP50,"MAR07796, MAR13086",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000093010,COMT,"MAR06715, MAR06730, MAR06735, MAR06736, MAR06739, MAR06746, MAR06750, MAR06755, MAR06757, MAR06762, MAR06763, MAR06788, MAR02044, MAR02045, MAR02048, MAR02052, MAR02058, MAR02059, MAR02060, MAR04563, MAR09474",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000093072,ADA2,"MAR04481, MAR04482, MAR04694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000093217,XYLB,"MAR04595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000094841,UPRT,"MAR04343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.574081012198,142.574081012198,142.373378988295,0,0
ENSG00000094914,AAAS,"MAR13086",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000094963,FMO2,"MAR07138, MAR09514, MAR04009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000095059,DHPS,"MAR06965, MAR06966, MAR06967",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000095139,ARCN1,"MAR04312, MAR04314, MAR06578, MAR04313",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000095303,PTGS1,"MAR02438, MAR02557, MAR02566, MAR02570, MAR02576, MAR02581, MAR02582, MAR00995, MAR00996, MAR00997, MAR08557, MAR08558, MAR01305, MAR01307, MAR01350, MAR01390, MAR01391, MAR01393, MAR02585, MAR01392, MAR03006",71.2410360926263,89.1088006326229,0,106.938207890344,0,89.0258942165223,0,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,0,0,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000095319,NUP188,"MAR07796, MAR13086",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000095321,CRAT,"MAR00161, MAR02593, MAR02598, MAR02601, MAR02604, MAR02607, MAR02610, MAR02613, MAR02618, MAR02622, MAR02625, MAR02630, MAR02635, MAR02640, MAR02646, MAR02650, MAR02653, MAR02656, MAR02659, MAR02662, MAR02665, MAR02668, MAR02671, MAR02674, MAR02677, MAR02680, MAR02683, MAR02686, MAR02689, MAR02692, MAR02697, MAR02701, MAR02704, MAR02707, MAR02710, MAR02713, MAR02716, MAR02719, MAR02724, MAR02729, MAR02732, MAR02735, MAR02738, MAR02741, MAR02745, MAR02750, MAR02754, MAR02758, MAR02761, MAR02766, MAR02770, MAR02773, MAR02776, MAR03029, MAR03030, MAR03037, MAR02780, MAR02785, MAR02788, MAR02790, MAR02792, MAR02794, MAR02796, MAR02798, MAR02800, MAR02803, MAR02806, MAR02809, MAR02812, MAR02814, MAR02816, MAR02819, MAR02822, MAR02824, MAR02827, MAR02830, MAR02832, MAR02834, MAR02836, MAR02838, MAR02840, MAR02842, MAR02844, MAR02846, MAR02848, MAR02850, MAR02852, MAR02854, MAR02856, MAR02859, MAR02862, MAR02864, MAR02866, MAR02868, MAR02870, MAR02872, MAR02874, MAR02876, MAR02879, MAR02882, MAR02886, MAR02890, MAR02894, MAR02897, MAR02899, MAR02901, MAR02903, MAR02905, MAR02908, MAR02911, MAR02914, MAR02917, MAR02920, MAR02923, MAR02926, MAR02929, MAR02932, MAR00139",71.2410360926263,89.1088006326234,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140054,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935697,106.930560759148,124.752320885673,142.574081012197,142.574081012197,142.574081012197,142.373378988295,142.574081012197,142.574081012197
